,retweet_count,favorite_count,followers_count,predict_class_label,Date_class
30824,27,170,0.136,3,0
30825,6,29,1.43,3,2
30826,8,90,1.43,1,2
30827,6,16,0.136,2,4
30828,6,14,0.0364,4,4
30829,3,0,0.0364,4,0
30830,189,0,0.435,4,2
30831,19,0,6.82,4,3
30832,13,0,1.43,3,2
30833,0,1,0.0364,1,3
30834,415,1100,43,4,3
30835,7,0,1.43,2,2
30836,0,0,0.0364,4,0
30837,0,0,0.136,2,4
30838,941,0,0.435,2,2
30839,101,388,6.82,2,4
30840,0,2,0.0364,4,3
30841,27,190,6.82,3,1
30842,19,0,0.136,2,3
30843,592,2396,6.82,2,2
30844,36,121,1.43,2,0
30845,0,0,0.0364,3,4
30846,0,1,0.0364,4,0
30847,22,0,6.82,4,0
30848,3,0,0.0364,4,4
30849,21,0,6.82,2,3
30850,1,9,1.43,3,0
30851,94,524,0.136,4,0
30852,0,3,0.0364,2,3
30853,0,0,0.0364,1,4
30854,1,11,0.136,4,4
30855,0,0,0.0364,2,0
30856,965,0,0.435,1,0
30857,7,40,0.136,3,0
30858,0,0,1.43,2,0
30859,0,0,1.43,4,3
30860,8,36,1.43,3,3
30861,128,0,0.435,4,1
30862,75,0,0.0364,4,0
30863,13,30,0.136,3,4
30864,1131,0,43,2,3
30865,128,0,0.435,2,1
30866,12,0,0.136,4,3
30867,27,136,1.43,2,1
30868,8,21,0.0364,4,3
30869,293,0,6.82,2,2
30870,11,37,0.136,3,0
30871,100,0,0.435,4,1
30872,0,2,0.0364,4,4
30873,430,0,0.0364,2,0
30874,423,0,0.435,2,1
30875,798,0,0.0364,1,3
30876,327,1812,6.82,2,1
30877,0,0,0.136,2,3
30878,111,0,0.435,4,1
30879,5,6,0.136,4,4
30880,561,0,43,4,4
30881,41,0,0.435,2,2
30882,90,0,1.43,1,1
30883,32,231,6.82,4,0
30884,5595,0,0.0364,4,4
30885,3,8,0.136,3,4
30886,20,202,6.82,4,3
30887,0,1,0.0364,4,3
30888,1618,3761,0.435,4,3
30889,30,170,6.82,4,2
30890,53,0,6.82,2,4
30891,8,0,1.43,4,1
30892,864,3771,6.82,3,1
30893,591,1830,6.82,4,1
30894,5,0,1.43,4,3
30895,946,4824,43,2,3
30896,1,0,0.0364,4,4
30897,0,2,0.0364,4,3
30898,9960,0,0.0364,2,3
30899,73641,0,0.0364,2,0
30900,265,1219,6.82,4,0
30901,6263,0,1.43,4,2
30902,361,1090,43,2,3
30903,3298,16854,43,2,4
30904,2,13,0.136,4,3
30905,712,0,1.43,4,2
30906,8807,71428,43,2,3
30907,425,3187,6.82,2,3
30908,1052,548,43,2,4
30909,690,0,0.435,4,1
30910,0,0,1.43,4,0
30911,4,16,0.136,4,3
30912,4,41,0.0364,2,3
30913,5,10,0.136,4,4
30914,28,49,43,2,1
30915,0,6,0.0364,4,3
30916,169,747,43,4,0
30917,21,0,0.136,4,3
30918,15,0,1.43,3,2
30919,17,120,6.82,2,3
30920,0,1,1.43,2,3
30921,3,15,0.136,3,3
30922,361,0,0.435,1,3
30923,46,0,6.82,3,3
30924,19,84,0.136,2,4
30925,0,3,0.0364,4,4
30926,18,75,1.43,2,3
30927,183,369,43,2,0
30928,339,2040,6.82,2,0
30929,8,24,0.136,3,4
30930,0,2,1.43,2,1
30931,2143,10498,43,4,3
30932,916,2346,43,2,4
30933,22,0,0.435,2,3
30934,2936,2868,43,4,2
30935,433,859,43,2,0
30936,4,14,0.136,3,4
30937,1127,2888,43,2,3
30938,13,33,0.136,1,3
30939,4,0,0.136,4,3
30940,131,121,43,2,0
30941,152,0,1.43,4,3
30942,4,0,1.43,4,3
30943,80,0,6.82,2,1
30944,2732,3593,43,4,2
30945,2243,20959,43,2,4
30946,3,19,0.0364,4,3
30947,0,5,1.43,2,1
30948,143,0,0.435,4,1
30949,974,1917,43,4,3
30950,13,57,1.43,4,1
30951,5,0,0.0364,1,3
30952,17,80,1.43,4,3
30953,703,2780,6.82,4,0
30954,5,24,0.136,2,0
30955,31,0,6.82,3,4
30956,0,0,0.0364,4,0
30957,39,207,6.82,2,0
30958,3185,0,0.0364,4,0
30959,17,0,0.136,1,3
30960,33,117,0.435,2,3
30961,38,302,6.82,2,2
30962,684,0,0.435,2,3
30963,1597,7381,43,2,3
30964,11,0,6.82,4,1
30965,361,2867,43,2,4
30966,60,0,0.136,4,0
30967,24,0,0.0364,2,4
30968,710,3566,6.82,4,3
30969,18,29,0.136,2,3
30970,56,177,0.435,4,0
30971,2,0,1.43,4,3
30972,5,71,1.43,2,1
30973,2373,0,1.43,1,2
30974,0,0,1.43,4,0
30975,8,24,1.43,4,2
30976,0,7,0.136,2,0
30977,15,0,0.0364,4,0
30978,133,839,6.82,2,3
30979,3,0,1.43,2,2
30980,33,0,6.82,1,2
30981,0,1,6.82,4,3
30982,1,0,0.435,3,1
30983,5716,44665,43,2,0
30984,1,1,0.0364,4,4
30985,3,0,1.43,2,2
30986,30,0,0.435,4,2
30987,502,1940,6.82,2,2
30988,0,0,0.0364,4,2
30989,305,787,43,2,0
30990,460,5304,43,4,3
30991,319,676,43,3,0
30992,0,2,0.0364,2,4
30993,305,0,0.435,2,3
30994,1,9,0.136,2,3
30995,275,0,0.136,4,0
30996,19,0,6.82,4,2
30997,6,0,0.0364,3,4
30998,392,1325,43,2,0
30999,19,10,0.136,2,3
31000,29,0,6.82,4,1
31001,8,0,1.43,4,3
31002,3,0,0.0364,4,0
31003,33,0,1.43,2,0
31004,19,0,0.435,3,1
31005,1,7,0.0364,4,3
31006,3,90,0.136,2,3
31007,0,2,0.136,2,0
31008,10,0,0.435,2,2
31009,5,7,0.136,2,0
31010,339,2545,43,4,4
31011,2,0,1.43,3,3
31012,227,0,1.43,3,0
31013,7,0,0.0364,2,3
31014,49,0,0.435,3,3
31015,22,148,6.82,2,2
31016,12,141,1.43,4,1
31017,672,0,0.435,4,0
31018,1685,0,0.435,2,0
31019,42,111,0.136,2,4
31020,0,2,1.43,1,0
31021,4,13,0.136,2,3
31022,67,0,6.82,2,2
31023,6,0,0.136,2,4
31024,9,0,0.435,1,2
31025,11150,10475,43,2,4
31026,354,0,0.435,2,0
31027,23,160,6.82,4,3
31028,2,24,0.136,2,0
31029,13,0,0.435,1,2
31030,17,153,0.136,2,3
31031,2,21,1.43,4,2
31032,50,279,0.136,4,0
31033,0,1,0.0364,2,0
31034,3,6,0.136,4,4
31035,0,2,0.136,2,2
31036,0,0,0.136,4,3
31037,8,0,1.43,3,0
31038,4,38,0.136,3,4
31039,13,38,0.435,1,0
31040,21,0,6.82,2,2
31041,2,17,0.136,4,3
31042,165,0,0.435,1,0
31043,29,0,0.435,2,0
31044,0,0,1.43,1,1
31045,394,1130,43,2,3
31046,7,65,0.136,1,3
31047,5640,0,0.0364,4,3
31048,9,0,1.43,2,2
31049,11,0,0.0364,4,2
31050,289,949,0.435,1,3
31051,668,0,0.435,1,3
31052,107,0,0.435,1,2
31053,0,5,0.136,4,0
31054,69,446,6.82,4,1
31055,5,15,0.136,4,0
31056,7572,0,43,2,4
31057,34,0,1.43,2,0
31058,3,16,0.0364,4,4
31059,3720,2852,43,2,0
31060,54,0,43,2,0
31061,39,0,6.82,4,3
31062,80,615,6.82,4,0
31063,8,0,1.43,4,0
31064,32,136,1.43,4,1
31065,60,0,0.435,1,1
31066,4321,0,0.0364,4,0
31067,10,0,1.43,4,3
31068,37,0,0.435,3,3
31069,59,494,6.82,3,0
31070,18,82,1.43,3,2
31071,1,18,6.82,4,3
31072,1,7,1.43,2,2
31073,228,0,0.0364,2,2
31074,3589,4677,43,2,3
31075,4,13,0.136,4,4
31076,230,0,0.0364,4,4
31077,4985,5847,43,2,0
31078,6,36,0.136,4,0
31079,0,11,0.0364,1,3
31080,30,0,0.0364,4,0
31081,3720,2852,43,2,0
31082,0,1,0.0364,3,0
31083,0,2,0.0364,2,3
31084,1,374,0.0364,4,3
31085,20,0,1.43,4,1
31086,9,100,1.43,2,3
31087,86,593,1.43,4,1
31088,0,4,1.43,2,2
31089,2,34,1.43,2,0
31090,100,476,1.43,2,2
31091,80,0,0.0364,2,3
31092,0,0,0.0364,4,4
31093,0,50,1.43,2,0
31094,590,674,43,2,0
31095,4248,0,0.435,4,3
31096,0,4,0.0364,4,3
31097,3622,35682,43,1,3
31098,7,0,0.435,2,2
31099,77,0,0.435,2,1
31100,33,332,6.82,2,3
31101,19561,80237,43,4,3
31102,139,1087,6.82,2,3
31103,1913,0,1.43,1,2
31104,0,0,1.43,4,0
31105,9,66,0.136,2,3
31106,0,15,1.43,2,2
31107,1623,0,0.435,1,2
31108,10,0,0.435,1,3
31109,31,0,0.136,4,3
31110,2,41,1.43,4,0
31111,147,0,0.435,1,2
31112,0,0,0.0364,4,3
31113,5,18,0.136,4,0
31114,19,0,6.82,2,3
31115,4,0,0.0364,4,4
31116,45,0,0.435,4,2
31117,3,5,0.136,3,4
31118,12,0,1.43,1,0
31119,7,22,0.136,4,4
31120,877,1789,43,4,0
31121,13377,78818,43,2,1
31122,48,0,1.43,1,3
31123,0,1,0.0364,4,3
31124,148,475,1.43,2,2
31125,1059,0,0.0364,4,2
31126,31,65,0.136,4,4
31127,309,2044,43,2,3
31128,14,12,0.136,4,3
31129,35,260,1.43,4,0
31130,61,0,6.82,2,0
31131,0,7,0.136,4,0
31132,19,44,0.435,1,3
31133,0,0,1.43,4,0
31134,50,291,6.82,4,0
31135,47,0,0.0364,3,0
31136,146,438,1.43,2,1
31137,12,0,1.43,4,2
31138,30,208,6.82,3,2
31139,445,3687,6.82,4,0
31140,18,0,0.0364,4,3
31141,30,0,0.0364,4,0
31142,84,0,0.435,1,2
31143,0,1,0.136,4,0
31144,0,5,0.0364,4,0
31145,1296,0,43,2,1
31146,1,0,0.136,4,3
31147,58,327,6.82,4,3
31148,250,0,0.0364,2,3
31149,2,4,0.136,3,3
31150,19,0,6.82,2,0
31151,340,516,43,4,0
31152,3,13,0.0364,4,3
31153,16,0,0.0364,4,3
31154,32,246,6.82,2,2
31155,39,0,6.82,3,0
31156,397,1078,43,2,4
31157,13,34,0.136,4,3
31158,216,0,1.43,3,1
31159,314,0,43,4,0
31160,1,0,1.43,4,2
31161,4431,2525,43,2,4
31162,37,0,0.435,3,2
31163,46,0,6.82,4,3
31164,194,1012,6.82,4,0
31165,213,244,43,2,4
31166,17,239,6.82,2,3
31167,1989,0,0.435,4,3
31168,4,60,1.43,2,3
31169,13,0,0.435,4,1
31170,1243,0,43,2,4
31171,14125,54099,43,4,4
31172,25,0,6.82,3,2
31173,1031,6778,6.82,4,3
31174,244,0,0.435,1,3
31175,20,85,43,2,0
31176,65,309,43,2,4
31177,0,0,0.0364,2,3
31178,8,12,0.136,4,0
31179,29,0,6.82,3,2
31180,3,60,0.0364,4,3
31181,30,0,6.82,1,2
31182,39,0,0.136,2,0
31183,14,0,0.0364,4,3
31184,155,543,43,4,2
31185,16,26,0.136,4,0
31186,134,1034,1.43,1,4
31187,52,277,6.82,2,2
31188,26,125,0.136,2,2
31189,10,0,0.435,4,3
31190,3077,1515,43,2,0
31191,11,34,0.136,4,4
31192,0,16,0.0364,3,3
31193,174,686,43,4,4
31194,9,104,1.43,1,3
31195,323,827,0.435,2,1
31196,9,31,0.136,2,3
31197,0,1,0.0364,2,3
31198,1,24,0.136,1,0
31199,4,0,0.0364,2,4
31200,39,81,0.136,2,0
31201,1648,0,1.43,2,2
31202,0,0,1.43,4,1
31203,946,0,0.435,3,3
31204,42,428,6.82,4,1
31205,62,0,0.435,4,0
31206,0,0,0.0364,4,0
31207,23,57,0.136,4,0
31208,15,0,6.82,2,0
31209,84,109,43,4,2
31210,38,0,0.0364,4,4
31211,15,49,1.43,1,0
31212,5976,5577,43,2,3
31213,0,1,0.0364,4,4
31214,7,0,1.43,4,3
31215,0,1,0.136,4,1
31216,115,0,0.435,2,1
31217,151,0,0.0364,4,0
31218,487,0,0.435,1,0
31219,54,0,6.82,2,0
31220,3671,1518,43,2,4
31221,9,46,0.136,3,4
31222,64,0,0.0364,4,3
31223,4869,0,0.0364,4,0
31224,249,0,43,2,0
31225,10803,20323,43,2,4
31226,17,0,0.435,2,3
31227,85,793,0.136,2,3
31228,24,120,0.136,2,3
31229,20,0,6.82,4,1
31230,38,66,0.136,1,3
31231,123,321,0.136,2,3
31232,22476,108013,43,1,4
31233,20,0,6.82,4,3
31234,381,0,43,2,3
31235,12,0,0.136,3,3
31236,868,0,0.435,4,3
31237,6,0,1.43,2,0
31238,163,164,43,4,0
31239,25,0,6.82,2,3
31240,85,0,43,2,1
31241,0,1,0.0364,4,4
31242,512,0,0.0364,1,3
31243,1584,1710,43,2,2
31244,259,0,0.435,2,2
31245,53117,185614,43,2,3
31246,10,120,0.136,1,4
31247,0,0,1.43,4,3
31248,5,8,0.136,4,4
31249,0,2,0.136,4,0
31250,11,11,0.136,3,3
31251,4,0,0.0364,4,4
31252,5,18,0.435,4,2
31253,27,0,6.82,4,2
31254,416,824,0.435,1,1
31255,4,14,0.0364,4,4
31256,5296,10264,43,2,4
31257,8,34,0.136,4,0
31258,12,0,0.136,4,0
31259,9,18,0.136,1,3
31260,1244,367,43,2,0
31261,22,35,0.136,4,4
31262,216,694,43,2,4
31263,8,0,1.43,4,1
31264,0,1,1.43,2,0
31265,60,429,6.82,4,3
31266,0,9,0.136,4,0
31267,670,1652,43,2,0
31268,2783,1681,43,2,3
31269,1,7,0.0364,4,4
31270,640,0,0.0364,4,3
31271,9,25,0.136,4,0
31272,121,0,43,4,3
31273,0,10,0.0364,4,0
31274,69,373,6.82,4,1
31275,11,35,0.136,1,0
31276,0,1,1.43,2,0
31277,0,1,0.136,2,4
31278,0,0,0.0364,4,3
31279,2295,15890,43,2,0
31280,312,669,0.136,4,4
31281,957,0,0.435,1,2
31282,25,103,1.43,4,3
31283,30,116,0.136,3,0
31284,76,0,0.136,3,3
31285,14,0,6.82,2,0
31286,0,0,0.0364,2,3
31287,0,3,0.0364,3,3
31288,71,458,6.82,4,1
31289,3145,10524,43,2,3
31290,9960,0,0.0364,2,3
31291,11,0,0.435,1,1
31292,4,20,0.136,4,4
31293,172,0,0.136,2,0
31294,49,0,6.82,4,0
31295,7146,10858,43,4,0
31296,111,0,0.435,4,2
31297,150,0,0.435,4,2
31298,257,615,43,2,2
31299,11,19,0.136,4,4
31300,17,53,1.43,4,3
31301,6,15,0.0364,2,4
31302,55,0,1.43,3,0
31303,3,41,0.435,4,0
31304,0,2,0.0364,2,2
31305,1232,0,0.435,1,1
31306,311,0,43,4,3
31307,29,320,6.82,2,2
31308,114,721,6.82,2,2
31309,224,0,1.43,1,3
31310,34,0,1.43,3,0
31311,27,0,0.435,2,2
31312,378,2002,6.82,3,3
31313,10,0,0.136,2,0
31314,8,80,0.136,4,3
31315,157,890,6.82,4,0
31316,12,0,0.136,3,4
31317,5,0,1.43,4,0
31318,10,0,1.43,1,3
31319,42,321,6.82,4,1
31320,8,103,0.136,2,0
31321,1293,880,43,2,3
31322,51,0,0.435,1,0
31323,37,0,0.435,4,3
31324,3,20,0.136,4,3
31325,20,65,1.43,2,3
31326,1365,10544,43,2,0
31327,4696,955,43,4,0
31328,3324,2226,43,4,1
31329,30,0,0.435,4,2
31330,44,203,1.43,4,1
31331,14,0,0.435,3,0
31332,2520,7440,43,2,4
31333,5,10,0.136,2,4
31334,1988,0,0.0364,3,4
31335,316,957,43,2,4
31336,5,0,1.43,2,3
31337,42747,86180,43,2,0
31338,1,0,0.0364,4,3
31339,2,17,0.136,2,0
31340,872,7959,43,2,4
31341,1531,7894,43,4,0
31342,30,0,6.82,3,2
31343,879,4269,6.82,4,1
31344,2608,0,0.435,2,1
31345,71,0,0.435,2,1
31346,0,2,1.43,4,3
31347,13,34,0.136,3,3
31348,74,339,6.82,2,2
31349,4,0,0.136,4,3
31350,19,85,0.136,2,3
31351,1743,0,0.435,3,1
31352,20,0,6.82,4,1
31353,90,0,1.43,4,0
31354,914,0,0.0364,4,2
31355,613,0,0.435,1,3
31356,284,753,43,2,4
31357,44,0,0.435,3,3
31358,234,0,0.435,2,0
31359,29,0,0.435,4,3
31360,943,799,43,2,3
31361,7286,0,0.0364,1,3
31362,0,0,1.43,4,3
31363,20,0,6.82,4,1
31364,19553,49050,43,2,3
31365,1,0,0.0364,2,3
31366,5,46,1.43,4,1
31367,134,0,43,3,0
31368,1,0,0.0364,2,3
31369,2,0,0.136,4,2
31370,0,1,0.136,3,0
31371,49,0,6.82,4,3
31372,3,17,0.0364,1,0
31373,9,0,1.43,4,3
31374,44,280,6.82,3,3
31375,70,0,6.82,4,3
31376,27,0,43,2,0
31377,8,64,1.43,1,0
31378,755,4016,6.82,2,1
31379,9,0,1.43,1,0
31380,37,65,0.136,4,0
31381,31,0,1.43,4,0
31382,8,0,0.0364,4,0
31383,83,0,0.435,1,2
31384,0,0,1.43,2,3
31385,2,0,1.43,1,2
31386,0,0,0.0364,2,0
31387,21,204,6.82,2,2
31388,1504,12261,6.82,3,3
31389,2553,0,0.435,4,1
31390,3916,15596,6.82,4,1
31391,971,1054,43,2,0
31392,18,0,0.0364,4,3
31393,10,0,6.82,3,1
31394,0,1,0.0364,4,0
31395,7,80,1.43,3,1
31396,2,0,1.43,4,0
31397,2,0,0.0364,4,0
31398,2,0,0.435,4,1
31399,1,2,1.43,4,2
31400,110,0,0.435,2,2
31401,35,0,6.82,1,2
31402,1319,0,0.435,1,3
31403,71,0,0.0364,1,4
31404,4276,6226,43,2,4
31405,4,0,1.43,3,2
31406,35,361,6.82,4,2
31407,162,0,0.435,1,0
31408,1,0,1.43,2,4
31409,143,491,43,2,2
31410,19,122,1.43,1,0
31411,127,458,6.82,4,2
31412,10,44,1.43,4,2
31413,0,0,0.136,2,3
31414,20,178,6.82,3,0
31415,2697,0,0.0364,1,3
31416,581,0,0.435,3,0
31417,182,1095,43,2,0
31418,498,0,0.0364,4,3
31419,0,0,1.43,4,2
31420,1939,0,0.0364,2,0
31421,1,13,0.136,3,2
31422,345,763,43,4,0
31423,10,39,0.136,4,4
31424,1,0,0.0364,3,3
31425,0,14,0.136,2,3
31426,4,0,0.136,2,4
31427,14850,0,43,4,0
31428,24,0,0.435,1,0
31429,12405,0,0.0364,4,3
31430,51,0,6.82,2,0
31431,0,1,0.136,4,0
31432,7,0,0.435,4,2
31433,11,0,0.435,2,3
31434,1,0,1.43,1,0
31435,429,0,43,4,3
31436,565,0,0.435,1,2
31437,8,68,0.136,4,4
31438,3,0,1.43,2,0
31439,64,0,0.435,3,2
31440,2,0,1.43,1,2
31441,519,0,0.435,1,1
31442,0,0,0.0364,4,0
31443,5,64,1.43,4,3
31444,4,9,0.136,4,4
31445,11526,43779,43,2,3
31446,221,153,43,2,3
31447,426,3163,43,2,3
31448,78,613,6.82,1,3
31449,77,142,0.435,2,3
31450,0,3,0.0364,4,4
31451,5,0,0.435,2,1
31452,4,33,0.136,2,4
31453,332,2752,43,2,0
31454,123,680,43,4,0
31455,176,650,1.43,4,4
31456,8,0,0.435,4,3
31457,4,0,1.43,3,3
31458,33,0,0.435,2,1
31459,33,0,6.82,3,0
31460,0,5,1.43,4,1
31461,544,0,43,2,4
31462,254,663,43,2,3
31463,4,0,0.0364,4,3
31464,0,2,1.43,2,1
31465,816,0,0.0364,4,3
31466,36,0,6.82,2,3
31467,0,0,0.0364,4,4
31468,0,3,0.0364,4,4
31469,0,2,0.0364,4,0
31470,2,54,1.43,2,3
31471,22,164,6.82,2,3
31472,15,0,1.43,2,1
31473,3365,0,43,2,4
31474,10,25,0.136,1,0
31475,0,9,1.43,1,0
31476,8,14,0.136,2,3
31477,16083,51189,43,2,3
31478,27,70,0.435,3,2
31479,8,67,0.136,2,0
31480,37,0,0.0364,4,3
31481,5358,0,0.0364,2,4
31482,0,20,1.43,4,2
31483,0,2,0.0364,4,3
31484,182,0,0.435,4,2
31485,11,44,1.43,4,2
31486,435,220,43,2,0
31487,0,4,1.43,4,3
31488,22,0,0.0364,4,0
31489,8039,38185,43,4,3
31490,0,2,0.0364,4,0
31491,26,0,0.136,4,0
31492,2,0,0.0364,4,0
31493,0,1,0.0364,4,4
31494,1,8,0.0364,4,3
31495,2,0,1.43,3,2
31496,8,0,0.435,4,1
31497,75,1254,6.82,2,3
31498,63,235,1.43,4,1
31499,1,2,1.43,4,2
31500,0,0,0.136,2,0
31501,0,0,0.0364,2,0
31502,27,0,1.43,4,1
31503,12,0,0.435,3,3
31504,38,140,1.43,4,2
31505,1051,3120,0.435,3,1
31506,100,762,6.82,2,1
31507,0,0,0.0364,4,4
31508,106,0,0.435,4,0
31509,16,0,0.435,4,1
31510,8122,5741,43,2,0
31511,23483,0,0.0364,2,3
31512,2,24,1.43,3,2
31513,1847,0,6.82,4,3
31514,201,0,0.136,2,3
31515,19,0,0.0364,4,3
31516,78,464,6.82,4,0
31517,435,0,6.82,1,0
31518,96,0,0.435,1,1
31519,0,6,6.82,4,3
31520,2368,1271,43,2,1
31521,132,0,0.0364,4,3
31522,654,1514,43,2,3
31523,66,351,6.82,4,1
31524,0,1,0.0364,4,0
31525,29,0,6.82,2,2
31526,156,575,6.82,3,2
31527,0,2,0.136,2,3
31528,1422,15513,43,2,1
31529,0,0,0.0364,2,3
31530,193,1233,6.82,4,2
31531,326,0,0.435,1,1
31532,3588,0,0.435,4,3
31533,11,0,0.435,2,1
31534,51,0,0.435,1,2
31535,13281,0,0.0364,3,4
31536,0,44,0.0364,4,4
31537,0,4,0.0364,4,4
31538,2,0,1.43,1,2
31539,6,0,1.43,2,3
31540,362,1852,6.82,3,2
31541,0,0,0.0364,4,4
31542,248,294,43,1,4
31543,834,4829,6.82,2,3
31544,7582,0,6.82,4,0
31545,106,0,0.435,4,3
31546,6,0,1.43,4,4
31547,0,3,0.136,2,4
31548,23,161,6.82,2,1
31549,47,223,6.82,4,0
31550,4550,0,0.435,4,1
31551,83,0,0.435,4,2
31552,186,0,0.435,4,3
31553,15,0,0.0364,4,3
31554,269,0,43,2,4
31555,1,0,0.0364,4,4
31556,529,0,1.43,4,0
31557,3,0,0.0364,4,3
31558,3,28,0.0364,4,0
31559,724,0,43,2,4
31560,124,0,1.43,2,1
31561,2,0,0.136,2,0
31562,5,54,1.43,2,0
31563,0,2,0.136,2,3
31564,0,0,0.0364,2,3
31565,42,298,6.82,3,3
31566,47254,108864,43,2,3
31567,1894,7450,6.82,4,0
31568,746,3495,1.43,2,3
31569,37,210,6.82,4,3
31570,234,0,0.435,1,3
31571,10,0,0.435,4,3
31572,2,10,0.136,4,0
31573,4,3,0.136,4,2
31574,40,309,6.82,2,3
31575,6,0,1.43,1,4
31576,21,0,0.136,4,4
31577,142,172,43,2,1
31578,88,0,6.82,2,4
31579,5,5,0.136,2,4
31580,914,1331,0.435,4,3
31581,6,0,0.0364,4,3
31582,235,0,0.0364,4,2
31583,2,26,0.0364,2,0
31584,1,24,0.136,1,0
31585,12,62,1.43,4,4
31586,627,2834,6.82,2,1
31587,899,0,0.435,4,1
31588,3,14,0.136,3,0
31589,2474,9947,6.82,4,2
31590,429,0,0.435,1,0
31591,44,0,0.435,3,3
31592,51,127,0.435,1,0
31593,0,1,0.0364,4,4
31594,0,3,0.0364,3,3
31595,363,0,0.0364,4,0
31596,93,879,6.82,4,3
31597,14,0,0.0364,2,3
31598,1789,0,0.435,3,2
31599,18,0,0.435,4,3
31600,0,1,0.0364,4,4
31601,176,1438,6.82,4,0
31602,14,171,1.43,1,3
31603,1,0,0.136,2,0
31604,3,9,0.136,4,4
31605,0,1,0.0364,4,0
31606,3,20,0.136,4,3
31607,18,129,6.82,1,0
31608,0,0,0.0364,3,3
31609,59,480,6.82,4,2
31610,0,0,0.0364,4,3
31611,0,0,1.43,4,4
31612,16,0,0.0364,4,4
31613,32,60,0.435,3,0
31614,32,131,1.43,4,3
31615,13,0,1.43,4,3
31616,3,0,1.43,1,2
31617,29,0,6.82,4,1
31618,16,28,0.136,2,3
31619,5,0,1.43,3,1
31620,932,0,0.435,4,1
31621,0,0,0.0364,2,3
31622,12,0,0.435,3,2
31623,15,44,1.43,4,2
31624,66,201,1.43,3,0
31625,0,1,6.82,2,2
31626,9,75,0.136,4,3
31627,28,102,6.82,1,4
31628,0,2,0.136,2,0
31629,11,33,0.136,3,0
31630,16,101,6.82,4,1
31631,19,52,0.136,2,4
31632,6,43,0.0364,2,4
31633,8,0,0.0364,2,0
31634,18,38,0.136,2,0
31635,7,22,0.136,3,0
31636,424,0,6.82,4,0
31637,3,0,0.435,1,1
31638,143,0,1.43,4,2
31639,15,0,0.435,4,0
31640,12,0,0.0364,2,3
31641,0,11,0.0364,3,3
31642,446,0,43,4,0
31643,1,3,1.43,1,3
31644,2,0,0.0364,3,0
31645,3,9,0.136,3,0
31646,41,0,0.435,4,2
31647,20,95,43,2,3
31648,49,84,0.435,2,3
31649,38,341,6.82,4,2
31650,10,12,0.136,2,4
31651,38,0,0.0364,4,3
31652,27,0,0.435,2,2
31653,24,0,1.43,3,3
31654,8,42,1.43,4,0
31655,31,117,1.43,4,0
31656,2,0,1.43,2,3
31657,22,93,0.136,4,3
31658,727,0,0.435,1,0
31659,270,0,6.82,1,0
31660,26,0,6.82,1,2
31661,13,65,0.136,4,4
31662,28,0,0.0364,4,0
31663,1027,0,43,4,0
31664,52,0,0.435,3,3
31665,128,0,6.82,2,2
31666,3,0,1.43,4,3
31667,7,22,0.136,3,4
31668,10,0,0.435,4,3
31669,3,0,0.136,4,4
31670,3,15,1.43,4,2
31671,10,0,1.43,4,3
31672,2,5,0.136,4,3
31673,6208,47805,43,4,0
31674,3,0,0.0364,2,0
31675,100,0,0.435,3,1
31676,16,59,1.43,4,3
31677,131,0,0.136,3,3
31678,78,0,6.82,2,3
31679,0,7,0.0364,4,4
31680,32,0,1.43,1,2
31681,8,15,0.136,4,2
31682,67,439,6.82,4,1
31683,38,0,0.435,3,2
31684,1,59,1.43,2,0
31685,81,875,6.82,2,3
31686,216,254,43,1,0
31687,64,0,0.435,4,0
31688,0,2,0.0364,4,0
31689,0,0,0.136,2,3
31690,3062,0,0.435,4,3
31691,49,0,0.435,3,3
31692,7,46,0.136,2,4
31693,352,2391,6.82,2,0
31694,0,1,0.0364,2,4
31695,132,1006,6.82,2,2
31696,669,0,0.435,4,3
31697,736,1125,0.435,4,0
31698,10,22,0.136,2,3
31699,13,0,1.43,4,3
31700,930,0,43,2,3
31701,22,86,0.136,2,0
31702,7,0,1.43,4,1
31703,32,0,6.82,2,3
31704,869,582,43,2,3
31705,1,0,1.43,4,1
31706,0,1,0.0364,4,3
31707,56,441,6.82,2,2
31708,9,29,0.136,4,3
31709,7,0,1.43,1,0
31710,0,1,1.43,1,1
31711,5,22,1.43,4,1
31712,1089,7317,6.82,4,0
31713,23,130,6.82,2,2
31714,10,120,0.136,1,4
31715,184,0,43,2,3
31716,18,60,1.43,4,2
31717,412,0,0.435,2,3
31718,0,9,0.0364,2,3
31719,195,0,0.435,1,3
31720,2,16,0.0364,2,3
31721,16,83,6.82,4,0
31722,2,2,0.136,2,3
31723,5,11,0.136,1,3
31724,83,0,0.0364,1,0
31725,29,0,0.136,4,0
31726,22,0,0.435,2,3
31727,4,0,0.0364,4,3
31728,348,1752,43,3,4
31729,11,21,0.136,3,0
31730,30,0,1.43,3,3
31731,301,0,0.435,4,0
31732,1,2,1.43,2,1
31733,0,2,0.0364,4,4
31734,0,0,1.43,2,4
31735,1,11,0.136,2,3
31736,3,0,0.136,2,3
31737,282,771,43,3,0
31738,4,0,0.136,4,0
31739,387,852,0.435,4,3
31740,307,543,43,2,0
31741,207,759,43,2,3
31742,47,0,0.435,4,3
31743,8,0,1.43,1,2
31744,360,0,43,4,0
31745,13686,0,0.0364,4,3
31746,6,30,0.136,4,3
